Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,Cluster,Segment_Label
13634,36.0,5,1530.86,2,4,3,243,0,Potential Loyalist
12759,98.0,3,1531.44,3,3,3,333,0,Big Spenders
16283,64.0,5,1531.87,2,4,3,243,0,Potential Loyalist
13320,66.0,4,1532.2,2,3,3,233,0,Others
12877,219.0,12,1532.87,4,4,3,443,0,Big Spenders
15625,336.0,4,1534.26,4,3,3,433,3,Big Spenders
15906,303.0,7,1535.24,4,4,3,443,3,Big Spenders
15392,90.0,4,1535.53,3,3,3,333,0,Others
16365,516.0,9,1537.47,4,4,3,443,3,Big Spenders
14719,61.0,5,1537.7,2,4,3,243,0,Potential Loyalist
12393,39.0,4,1539.2,2,3,3,233,0,Others
13814,123.0,2,1539.52,3,2,3,323,0,Hibernating
18239,219.0,5,1541.81,4,4,3,443,0,Big Spenders
13186,277.0,3,1543.49,4,3,3,433,3,Big Spenders
13397,95.0,5,1544.13,3,4,3,343,0,Big Spenders
16790,29.0,6,1545.62,2,4,3,243,0,Potential Loyalist
17085,281.0,5,1546.5,4,4,3,443,3,Big Spenders
13614,31.0,4,1547.05,2,3,3,233,0,Others
14229,70.0,3,1547.2,2,3,3,233,0,Others
15117,32.0,5,1551.78,2,4,3,243,0,Potential Loyalist
15620,280.0,3,1553.18,4,3,3,433,3,Big Spenders
16775,93.0,11,1553.36,3,4,3,343,0,Big Spenders
14937,336.0,3,1553.88,4,3,3,433,3,Big Spenders
14587,66.0,9,1555.14,2,4,3,243,0,Potential Loyalist
13313,127.0,5,1555.32,3,4,3,343,0,Big Spenders
16394,220.0,5,1555.34,4,4,3,443,0,Big Spenders
16332,91.0,7,1557.81,3,4,3,343,0,Big Spenders
17204,6.0,4,1564.56,2,3,3,233,0,Others
15111,60.0,3,1567.48,2,3,3,233,0,Others
12865,124.0,2,1568.23,3,2,3,323,0,Hibernating
17671,454.0,4,1572.71,4,3,3,433,3,Big Spenders
16889,67.0,3,1575.82,2,3,3,233,0,Others
17162,29.0,10,1577.22,2,4,3,243,0,Champions
16987,181.0,7,1577.35,3,4,3,343,0,Big Spenders
17673,187.0,6,1577.93,3,4,3,343,0,Big Spenders
16676,66.0,4,1579.37,2,3,3,233,0,Others
12607,61.0,1,1579.51,2,1,3,213,0,Others
16801,37.0,4,1581.48,2,3,3,233,0,Others
13162,93.0,4,1581.49,3,3,3,333,0,Big Spenders
15660,454.0,8,1583.52,4,4,3,443,3,Big Spenders
14178,65.0,7,1585.6,2,4,3,243,0,Potential Loyalist
18178,424.0,4,1590.81,4,3,3,433,3,Big Spenders
15611,100.0,13,1591.45,3,4,3,343,0,Big Spenders
14970,340.0,4,1592.06,4,3,3,433,3,Big Spenders
12947,95.0,6,1593.49,3,4,3,343,0,Big Spenders
13850,305.0,1,1595.48,4,1,3,413,3,Hibernating
12348,220.0,4,1595.64,4,3,3,433,0,Big Spenders
16515,92.0,5,1597.59,3,4,3,343,0,Big Spenders
16496,332.0,3,1599.52,4,3,3,433,3,Big Spenders
14312,92.0,6,1601.59,3,4,3,343,0,Big Spenders
12868,219.0,6,1602.02,4,4,3,443,0,Big Spenders
16817,37.0,9,1604.75,2,4,3,243,0,Loyal Customers
16813,332.0,10,1607.55,4,4,3,443,3,Big Spenders
15002,223.0,4,1607.88,4,3,3,433,0,Big Spenders
14918,125.0,2,1610.15,3,2,3,323,0,Hibernating
17754,89.0,5,1613.03,2,4,3,243,0,Potential Loyalist
14759,212.0,3,1613.22,3,3,3,333,0,Big Spenders
14573,65.0,9,1613.39,2,4,3,243,0,Potential Loyalist
16992,274.0,5,1614.31,4,4,3,443,3,Big Spenders
17750,274.0,9,1614.41,4,4,3,443,3,Big Spenders
14336,129.0,4,1614.91,3,3,3,333,0,Big Spenders
17101,60.0,4,1616.69,2,3,3,233,0,Others
15024,29.0,10,1618.14,2,4,3,243,0,Champions
18161,183.0,5,1618.69,3,4,3,343,0,Big Spenders
16751,90.0,1,1619.72,3,1,3,313,0,Others
13564,546.0,3,1619.97,4,3,3,433,3,Big Spenders
15172,332.0,5,1624.05,4,3,3,433,3,Big Spenders
16007,303.0,4,1629.98,4,3,3,433,3,Big Spenders
13012,66.0,8,1634.24,2,4,3,243,0,Potential Loyalist
15549,217.0,3,1635.91,4,3,4,434,0,Big Spenders
16380,91.0,1,1636.35,3,1,4,314,0,Others
16115,35.0,8,1638.41,2,4,4,244,0,Loyal Customers
13627,30.0,5,1638.47,2,4,4,244,0,Potential Loyalist
17284,61.0,6,1641.08,2,4,4,244,0,Potential Loyalist
13184,33.0,10,1642.71,2,4,4,244,0,Loyal Customers
13750,162.0,5,1647.26,3,4,4,344,0,Big Spenders
14837,31.0,4,1649.5,2,3,4,234,0,Others
16711,69.0,5,1651.03,2,4,4,244,0,Potential Loyalist
15214,95.0,8,1656.4,3,4,4,344,0,Big Spenders
12530,30.0,4,1657.24,2,3,4,234,0,Others
15953,577.0,8,1657.28,4,4,4,444,3,Big Spenders
14045,192.0,4,1659.75,3,3,4,334,0,Big Spenders
12967,638.0,2,1660.9,4,3,4,434,3,Hibernating
15332,577.0,4,1661.06,4,3,4,434,3,Big Spenders
17813,183.0,5,1662.22,3,4,4,344,0,Big Spenders
12912,151.0,5,1662.3,3,4,4,344,0,Big Spenders
12843,66.0,8,1664.12,2,4,4,244,0,Potential Loyalist
17282,336.0,3,1666.06,4,3,4,434,3,Big Spenders
17656,277.0,5,1674.69,4,4,4,444,3,Big Spenders
16638,546.0,10,1675.68,4,4,4,444,3,Big Spenders
14245,249.0,2,1683.45,4,2,4,424,0,Hibernating
15240,338.0,5,1686.77,4,3,4,434,3,Big Spenders
13577,6.0,4,1687.6,2,3,4,234,0,Others
12635,31.0,2,1689.18,2,2,4,224,0,Others
15380,454.0,5,1690.26,4,3,4,434,3,Big Spenders
16671,29.0,3,1692.27,2,3,4,234,0,Others
13824,152.0,5,1698.94,3,4,4,344,0,Big Spenders
17193,0.0,7,1699.3,2,4,4,244,0,Potential Loyalist
16791,93.0,7,1699.98,3,4,4,344,0,Big Spenders
17451,120.0,7,1704.06,3,4,4,344,0,Big Spenders
16398,125.0,2,1705.8,3,2,4,324,0,Hibernating
15950,121.0,4,1706.16,3,3,4,334,0,Big Spenders
12407,186.0,5,1708.12,3,4,4,344,0,Big Spenders
18122,332.0,6,1709.67,4,4,4,444,3,Big Spenders
14441,89.0,4,1712.89,2,3,4,234,0,Others
16102,277.0,3,1713.14,4,3,4,434,3,Big Spenders
17147,342.0,4,1714.59,4,3,4,434,3,Big Spenders
13763,153.0,1,1714.96,3,1,4,314,0,Hibernating
15241,95.0,8,1716.84,3,4,4,344,0,Big Spenders
15267,65.0,5,1717.36,2,4,4,244,0,Potential Loyalist
16474,31.0,7,1717.47,2,4,4,244,0,Potential Loyalist
14387,152.0,3,1719.2,3,3,4,334,0,Big Spenders
14834,32.0,6,1720.3,2,4,4,244,0,Potential Loyalist
17092,216.0,4,1727.28,4,3,4,434,0,Big Spenders
17043,152.0,4,1730.14,3,3,4,334,0,Big Spenders
14673,181.0,5,1736.4,3,4,4,344,0,Big Spenders
17457,216.0,5,1737.7,4,4,4,444,0,Big Spenders
17353,305.0,2,1740.0,4,3,4,434,3,Hibernating
17930,183.0,5,1740.48,3,4,4,344,0,Big Spenders
14595,91.0,6,1740.6,3,4,4,344,0,Big Spenders
13157,6.0,4,1741.22,2,3,4,234,0,Others
15067,310.0,3,1744.76,4,3,4,434,3,Big Spenders
13808,214.0,5,1747.66,3,4,4,344,0,Big Spenders
16719,223.0,7,1748.72,4,4,4,444,0,Big Spenders
16359,96.0,9,1750.92,3,4,4,344,0,Big Spenders
18287,0.0,3,1758.08,2,3,4,234,0,Others
12823,246.0,5,1759.5,4,4,4,444,0,Big Spenders
13456,153.0,6,1761.68,3,4,4,344,0,Big Spenders
13875,38.0,5,1762.43,2,4,4,244,0,Potential Loyalist
13510,95.0,4,1766.36,3,3,4,334,0,Big Spenders
14215,546.0,6,1771.0,4,4,4,444,3,Big Spenders
15473,61.0,7,1771.2,2,4,4,244,0,Potential Loyalist
17293,90.0,9,1771.46,2,4,4,244,0,Potential Loyalist
15594,90.0,5,1771.78,2,4,4,244,0,Potential Loyalist
12383,9.0,5,1772.11,2,4,4,244,0,Potential Loyalist
15220,251.0,6,1773.92,4,4,4,444,0,Big Spenders
12645,182.0,4,1775.18,3,3,4,334,0,Big Spenders
17870,92.0,12,1780.87,3,4,4,344,0,Big Spenders
17015,29.0,3,1781.93,2,3,4,234,0,Others
14608,60.0,4,1785.15,2,3,4,234,0,Others
16426,151.0,10,1788.27,3,4,4,344,0,Big Spenders
14621,90.0,5,1788.36,3,4,4,344,0,Potential Loyalist
12523,183.0,11,1789.77,3,4,4,344,0,Big Spenders
17787,64.0,4,1790.54,2,3,4,234,0,Others
18179,162.0,6,1793.17,3,4,4,344,0,Big Spenders
13134,95.0,4,1793.58,3,3,4,334,0,Big Spenders
18235,32.0,3,1796.48,2,3,4,234,0,Others
17648,61.0,4,1797.5,2,3,4,234,0,Others
17873,282.0,5,1797.96,4,3,4,434,3,Big Spenders
13562,128.0,3,1799.33,3,3,4,334,0,Big Spenders
15812,33.0,5,1801.14,2,4,4,244,0,Potential Loyalist
17663,302.0,7,1802.91,4,4,4,444,3,Big Spenders
14472,100.0,8,1803.85,3,4,4,344,0,Big Spenders
16153,188.0,5,1804.43,3,4,4,344,0,Big Spenders
15260,187.0,7,1810.77,3,4,4,344,0,Big Spenders
17629,96.0,8,1814.12,3,4,4,344,0,Big Spenders
15203,342.0,6,1817.72,4,4,4,444,3,Big Spenders
17828,126.0,4,1820.09,3,3,4,334,0,Big Spenders
14730,214.0,8,1820.91,3,4,4,344,0,Big Spenders
12381,30.0,5,1821.91,2,4,4,244,0,Potential Loyalist
16169,60.0,4,1822.97,2,3,4,234,0,Others
16841,66.0,6,1823.02,2,4,4,244,0,Potential Loyalist
17705,90.0,9,1823.52,2,4,4,244,0,Potential Loyalist
17702,90.0,4,1824.37,2,3,4,234,0,Others
15021,219.0,9,1826.07,4,4,4,444,0,Big Spenders
15493,152.0,5,1831.67,3,4,4,344,0,Big Spenders
14524,282.0,9,1834.58,4,4,4,444,3,Big Spenders
14665,61.0,5,1835.7,2,4,4,244,0,Potential Loyalist
15827,95.0,14,1836.09,3,4,4,344,0,Big Spenders
13650,1.0,6,1836.34,2,4,4,244,0,Potential Loyalist
14210,638.0,6,1836.84,4,4,4,444,3,Big Spenders
14459,156.0,1,1837.92,3,1,4,314,0,Hibernating
18180,30.0,6,1838.71,2,4,4,244,0,Potential Loyalist
13924,120.0,6,1838.85,3,4,4,344,0,Big Spenders
15641,310.0,4,1839.2,4,3,4,434,3,Big Spenders
14216,181.0,4,1839.3,3,3,4,334,0,Big Spenders
14113,181.0,4,1840.42,3,3,4,334,0,Big Spenders
16455,638.0,7,1841.18,4,4,4,444,3,Big Spenders
12950,151.0,3,1843.0,3,3,4,334,0,Big Spenders
17519,546.0,6,1844.02,4,4,4,444,3,Big Spenders
16979,60.0,6,1851.17,2,4,4,244,0,Potential Loyalist
12963,454.0,8,1856.63,4,4,4,444,3,Big Spenders
12423,89.0,8,1859.31,2,4,4,244,0,Potential Loyalist
17228,516.0,8,1860.33,4,4,4,444,3,Big Spenders
16201,181.0,4,1863.47,3,3,4,334,0,Big Spenders
13982,454.0,4,1864.26,4,3,4,434,3,Big Spenders
17469,217.0,5,1870.97,4,4,4,444,0,Big Spenders
16986,90.0,2,1873.2,3,2,4,324,0,Others
12762,301.0,2,1873.32,4,3,4,434,3,Hibernating
16128,274.0,5,1875.18,4,4,4,444,3,Big Spenders
15157,181.0,3,1876.07,3,3,4,334,0,Big Spenders
15367,98.0,4,1877.59,3,3,4,334,0,Big Spenders
17738,310.0,4,1879.05,4,3,4,434,3,Big Spenders
15518,39.0,8,1883.36,2,4,4,244,0,Loyal Customers
13890,152.0,10,1883.81,3,4,4,344,0,Big Spenders
16942,279.0,9,1884.1,4,4,4,444,3,Big Spenders
16170,95.0,6,1885.05,3,4,4,344,0,Big Spenders
12371,30.0,2,1887.96,2,2,4,224,0,New Customers
16983,577.0,7,1890.76,4,4,4,444,3,Big Spenders
14934,310.0,2,1890.94,4,3,4,434,3,Hibernating
15819,129.0,4,1900.41,3,3,4,334,0,Big Spenders
14250,31.0,3,1904.05,2,3,4,234,0,Others
14285,302.0,4,1910.01,4,3,4,434,3,Big Spenders
15351,30.0,7,1912.39,2,4,4,244,0,Potential Loyalist
14418,181.0,3,1919.46,3,3,4,334,0,Big Spenders
14653,223.0,7,1924.16,4,4,4,444,0,Big Spenders
17218,96.0,10,1925.28,3,4,4,344,0,Big Spenders
17554,93.0,5,1926.95,3,4,4,344,0,Big Spenders
13094,38.0,12,1927.32,2,4,4,244,0,Loyal Customers
17337,33.0,4,1928.71,2,3,4,234,0,Others
14506,577.0,5,1930.33,4,3,4,434,3,Big Spenders
14655,332.0,4,1932.23,4,3,4,434,3,Big Spenders
12528,153.0,6,1933.48,3,4,4,344,0,Big Spenders
15864,304.0,6,1936.32,4,4,4,444,3,Big Spenders
17997,64.0,8,1943.35,2,4,4,244,0,Potential Loyalist
15814,274.0,4,1945.33,4,3,4,434,3,Big Spenders
15531,90.0,2,1945.8,2,2,4,224,0,Others
14462,66.0,11,1948.98,2,4,4,244,0,Potential Loyalist
14533,61.0,7,1949.72,2,4,4,244,0,Potential Loyalist
17790,91.0,14,1953.05,3,4,4,344,0,Big Spenders
14498,187.0,5,1954.37,3,4,4,344,0,Big Spenders
16098,217.0,7,1960.63,4,4,4,444,0,Big Spenders
13725,161.0,8,1960.76,3,4,4,344,0,Big Spenders
17768,182.0,3,1962.2,3,3,4,334,0,Big Spenders
17090,212.0,7,1968.75,3,4,4,344,0,Big Spenders
18069,1.0,5,1970.22,2,4,4,244,0,Potential Loyalist
17827,424.0,5,1970.22,4,3,4,434,3,Big Spenders
12674,92.0,4,1970.6,3,3,4,334,0,Big Spenders
17088,65.0,4,1977.51,2,3,4,234,0,Others
17422,280.0,6,1979.37,4,4,4,444,3,Big Spenders
13590,99.0,6,1981.92,3,4,4,344,0,Big Spenders
18283,60.0,16,1983.3,2,4,4,244,0,Loyal Customers
16409,36.0,5,1985.48,2,4,4,244,0,Potential Loyalist
16150,277.0,5,1990.02,4,4,4,444,3,Big Spenders
17082,182.0,2,1998.9,3,2,4,324,0,Hibernating
13126,68.0,8,1999.14,2,4,4,244,0,Potential Loyalist
14482,90.0,6,1999.59,3,4,4,344,0,Potential Loyalist
13305,37.0,10,2000.86,2,4,4,244,0,Loyal Customers
13755,181.0,9,2002.33,3,4,4,344,0,Big Spenders
16754,666.0,1,2002.4,4,1,4,414,3,Hibernating
14217,39.0,17,2004.98,2,4,4,244,0,Loyal Customers
14696,36.0,7,2008.36,2,4,4,244,0,Potential Loyalist
13593,162.0,5,2011.88,3,4,4,344,0,Big Spenders
17400,216.0,5,2022.03,4,4,4,444,0,Big Spenders
16358,153.0,4,2027.5,3,3,4,334,0,Big Spenders
14232,187.0,5,2030.37,3,4,4,344,0,Big Spenders
13630,126.0,7,2031.78,3,4,4,344,0,Big Spenders
16407,36.0,10,2039.18,2,4,4,244,0,Loyal Customers
17667,337.0,5,2039.91,4,3,4,434,3,Big Spenders
12352,274.0,8,2042.24,4,4,4,444,3,Big Spenders
14001,697.0,3,2043.08,4,3,4,434,3,Big Spenders
13450,31.0,6,2043.72,2,4,4,244,0,Potential Loyalist
17597,66.0,1,2044.37,2,1,4,214,0,Others
13495,546.0,5,2044.87,4,3,4,434,3,Big Spenders
17612,96.0,6,2048.45,3,4,4,344,0,Big Spenders
14810,100.0,11,2049.49,3,4,4,344,0,Big Spenders
13571,333.0,12,2049.59,4,4,4,444,3,Big Spenders
17086,90.0,6,2050.08,2,4,4,244,0,Potential Loyalist
12518,89.0,5,2051.85,2,4,4,244,0,Potential Loyalist
18008,36.0,9,2053.21,2,4,4,244,0,Loyal Customers
14188,90.0,6,2054.36,3,4,4,344,0,Potential Loyalist
17191,29.0,7,2057.88,2,4,4,244,0,Potential Loyalist
15058,95.0,11,2059.35,3,4,4,344,0,Big Spenders
14409,93.0,6,2059.45,3,4,4,344,0,Big Spenders
12928,6.0,5,2062.7,2,4,4,244,0,Potential Loyalist
12948,96.0,7,2064.95,3,4,4,344,0,Big Spenders
18219,96.0,10,2069.77,3,4,4,344,0,Big Spenders
18241,30.0,17,2073.09,2,4,4,244,0,Champions
14209,63.0,6,2073.43,2,4,4,244,0,Potential Loyalist
18044,212.0,10,2073.48,3,4,4,344,0,Big Spenders
17861,60.0,8,2074.94,2,4,4,244,0,Loyal Customers
15370,30.0,7,2076.45,2,4,4,244,0,Potential Loyalist
13517,30.0,3,2076.58,2,3,4,234,0,Others
14515,219.0,6,2076.89,4,4,4,444,0,Big Spenders
13265,95.0,5,2077.06,3,4,4,344,0,Big Spenders
16954,89.0,9,2085.08,2,4,4,244,0,Potential Loyalist
13297,275.0,4,2089.85,4,3,4,434,3,Big Spenders
17490,89.0,7,2092.32,2,4,4,244,0,Potential Loyalist
16875,275.0,5,2095.53,4,4,4,444,3,Big Spenders
12610,216.0,5,2099.54,4,4,4,444,0,Big Spenders
15815,35.0,5,2100.6,2,4,4,244,0,Potential Loyalist
14640,30.0,6,2102.34,2,4,4,244,0,Potential Loyalist
18093,69.0,4,2106.52,2,3,4,234,0,Others
18173,68.0,4,2106.84,2,3,4,234,0,Others
12856,29.0,6,2110.1,2,4,4,244,0,Potential Loyalist
14691,90.0,5,2114.33,3,4,4,344,0,Potential Loyalist
18061,65.0,10,2114.37,2,4,4,244,0,Potential Loyalist
14360,275.0,4,2118.03,4,3,4,434,3,Big Spenders
13632,67.0,5,2118.93,2,4,4,244,0,Potential Loyalist
15373,638.0,12,2119.71,4,4,4,444,3,Big Spenders
15722,218.0,5,2120.91,4,4,4,444,0,Big Spenders
12560,242.0,3,2134.01,4,3,4,434,0,Big Spenders
14341,336.0,8,2134.17,4,4,4,444,3,Big Spenders
12501,162.0,1,2139.09,3,1,4,314,0,Hibernating
14828,162.0,3,2139.76,3,3,4,334,0,Big Spenders
16456,191.0,5,2148.75,3,4,4,344,0,Big Spenders
17591,93.0,7,2153.81,3,4,4,344,0,Big Spenders
12633,305.0,4,2154.62,4,3,4,434,3,Big Spenders
16966,332.0,7,2154.97,4,4,4,444,3,Big Spenders
13224,61.0,2,2155.95,2,2,4,224,0,Others
17406,70.0,3,2157.17,2,3,4,234,0,Others
15834,160.0,4,2157.28,3,3,4,334,0,Big Spenders
16379,212.0,4,2157.4,3,3,4,334,0,Big Spenders
14407,129.0,6,2157.73,3,4,4,344,0,Big Spenders
15665,67.0,2,2159.81,2,2,4,224,0,Others
12935,151.0,7,2160.7,3,4,4,344,0,Big Spenders
15235,577.0,12,2177.83,4,4,4,444,3,Big Spenders
14700,279.0,3,2180.35,4,3,4,434,3,Big Spenders
16771,98.0,5,2180.57,3,4,4,344,0,Big Spenders
16628,60.0,5,2188.05,2,4,4,244,0,Potential Loyalist
16076,30.0,10,2193.93,2,4,4,244,0,Champions
13527,31.0,7,2195.86,2,4,4,244,0,Potential Loyalist
13831,577.0,6,2198.45,4,4,4,444,3,Big Spenders
15123,301.0,2,2199.31,4,3,4,434,3,Hibernating
14825,98.0,12,2200.91,3,4,4,344,0,Big Spenders
14226,60.0,5,2204.83,2,4,4,244,0,Potential Loyalist
15179,340.0,5,2206.95,4,3,4,434,3,Big Spenders
15797,96.0,4,2207.4,3,3,4,334,0,Big Spenders
16735,100.0,5,2207.56,3,4,4,344,0,Big Spenders
16743,60.0,7,2208.45,2,4,4,244,0,Potential Loyalist
13862,39.0,8,2209.36,2,4,4,244,0,Loyal Customers
15811,454.0,6,2218.62,4,4,4,444,3,Big Spenders
13365,182.0,2,2225.37,3,2,4,324,0,Hibernating
12783,151.0,6,2225.91,3,4,4,344,0,Big Spenders
13700,6.0,10,2228.05,2,4,4,244,0,Champions
18242,66.0,4,2232.49,2,3,4,234,0,Others
14432,31.0,6,2236.58,2,4,4,244,0,Potential Loyalist
14560,60.0,22,2237.77,2,4,4,244,0,Loyal Customers
17442,63.0,6,2238.06,2,4,4,244,0,Potential Loyalist
13994,275.0,6,2239.41,4,4,4,444,3,Big Spenders
14211,245.0,9,2241.1,4,4,4,444,0,Big Spenders
16293,92.0,10,2248.99,3,4,4,344,0,Big Spenders
17954,638.0,12,2256.56,4,4,4,444,3,Big Spenders
16209,187.0,5,2262.62,3,4,4,344,0,Big Spenders
16057,5.0,7,2263.12,2,4,4,244,0,Potential Loyalist
17696,424.0,8,2265.91,4,4,4,444,3,Big Spenders
16782,454.0,13,2267.95,4,4,4,444,3,Big Spenders
14466,60.0,7,2272.4,2,4,4,244,0,Potential Loyalist
13317,244.0,6,2273.68,4,4,4,444,0,Big Spenders
15704,218.0,4,2275.17,4,3,4,434,0,Big Spenders
17744,281.0,6,2276.8,4,4,4,444,3,Big Spenders
12584,181.0,9,2278.75,3,4,4,344,0,Big Spenders
12684,66.0,7,2283.63,2,4,4,244,0,Potential Loyalist
12615,274.0,4,2291.19,4,3,4,434,3,Big Spenders
13115,0.0,4,2294.78,2,3,4,234,0,Others
15105,275.0,7,2298.93,4,4,4,444,3,Big Spenders
16550,546.0,5,2298.97,4,3,4,434,3,Big Spenders
14930,68.0,3,2301.46,2,3,4,234,0,Others
17131,182.0,5,2301.47,3,4,4,344,0,Big Spenders
15365,245.0,7,2304.12,4,4,4,444,0,Big Spenders
15288,454.0,5,2306.52,4,3,4,434,3,Big Spenders
13704,0.0,9,2308.06,2,4,4,244,0,Loyal Customers
17211,577.0,8,2309.14,4,4,4,444,3,Big Spenders
12782,212.0,5,2311.12,3,4,4,344,0,Big Spenders
14290,275.0,5,2314.65,4,4,4,444,3,Big Spenders
14030,63.0,8,2319.17,2,4,4,244,0,Potential Loyalist
17313,121.0,1,2328.84,3,1,4,314,0,Hibernating
15785,217.0,5,2328.97,4,4,4,444,0,Big Spenders
17530,454.0,10,2329.94,4,4,4,444,3,Big Spenders
15281,70.0,9,2332.15,2,4,4,244,0,Potential Loyalist
18257,275.0,8,2337.63,4,4,4,444,3,Big Spenders
18259,485.0,3,2338.6,4,3,4,434,3,Big Spenders
12704,301.0,8,2340.84,4,4,4,444,3,Big Spenders
15527,65.0,8,2346.43,2,4,4,244,0,Potential Loyalist
17634,93.0,9,2352.29,3,4,4,344,0,Big Spenders
14309,95.0,9,2352.53,3,4,4,344,0,Big Spenders
14502,182.0,11,2356.1,3,4,4,344,0,Big Spenders
14440,454.0,5,2357.68,4,3,4,434,3,Big Spenders
12457,244.0,7,2358.19,4,4,4,444,0,Big Spenders
17434,151.0,7,2363.94,3,4,4,344,0,Big Spenders
15755,1.0,6,2364.25,2,4,4,244,0,Potential Loyalist
13908,96.0,4,2369.55,3,3,4,334,0,Big Spenders
13722,310.0,3,2375.41,4,3,4,434,3,Big Spenders
15270,38.0,7,2379.49,2,4,4,244,0,Potential Loyalist
14239,184.0,11,2380.85,3,4,4,344,0,Big Spenders
13975,277.0,6,2380.94,4,4,4,444,3,Big Spenders
14493,90.0,5,2383.24,3,4,4,344,0,Potential Loyalist
17589,61.0,4,2383.77,2,3,4,234,0,Others
15271,454.0,15,2384.54,4,4,4,444,3,Big Spenders
13141,96.0,5,2388.75,3,4,4,344,0,Big Spenders
18065,95.0,14,2392.83,3,4,4,344,0,Big Spenders
15980,1.0,3,2398.86,2,3,4,234,0,Others
15089,277.0,6,2403.05,4,4,4,444,3,Big Spenders
15750,151.0,8,2403.63,3,4,4,344,0,Big Spenders
17722,279.0,4,2404.24,4,3,4,434,3,Big Spenders
16143,99.0,6,2405.14,3,4,4,344,0,Big Spenders
13949,214.0,6,2407.52,3,4,4,344,0,Big Spenders
13471,120.0,4,2408.99,3,3,4,334,0,Big Spenders
12397,243.0,2,2409.9,4,2,4,424,0,Hibernating
14334,93.0,8,2419.01,3,4,4,344,0,Big Spenders
17071,29.0,9,2423.99,2,4,4,244,0,Loyal Customers
16710,66.0,10,2425.24,2,4,4,244,0,Potential Loyalist
15033,212.0,10,2428.66,3,4,4,344,0,Big Spenders
14766,66.0,6,2438.63,2,4,4,244,0,Potential Loyalist
12913,38.0,5,2443.13,2,4,4,244,0,Potential Loyalist
12517,29.0,5,2443.91,2,4,4,244,0,Potential Loyalist
14163,64.0,4,2445.91,2,3,4,234,0,Others
15674,66.0,5,2446.6,2,4,4,244,0,Potential Loyalist
13588,90.0,9,2450.15,3,4,4,344,0,Potential Loyalist
15673,96.0,4,2452.15,3,3,4,334,0,Big Spenders
13784,39.0,11,2462.79,2,4,4,244,0,Loyal Customers
12455,279.0,6,2466.86,4,4,4,444,3,Big Spenders
17164,33.0,7,2467.35,2,4,4,244,0,Potential Loyalist
17188,60.0,7,2474.23,2,4,4,244,0,Potential Loyalist
17682,546.0,6,2474.33,4,4,4,444,3,Big Spenders
13507,181.0,4,2479.16,3,3,4,334,0,Big Spenders
15932,96.0,8,2480.27,3,4,4,344,0,Big Spenders
14315,338.0,6,2481.13,4,4,4,444,3,Big Spenders
14701,189.0,9,2482.78,3,4,4,344,0,Big Spenders
12483,95.0,8,2484.98,3,4,4,344,0,Big Spenders
15572,212.0,7,2486.56,3,4,4,344,0,Big Spenders
16477,96.0,7,2494.46,3,4,4,344,0,Big Spenders
14659,218.0,9,2497.13,4,4,4,444,0,Big Spenders
17449,184.0,7,2504.06,3,4,4,344,0,Big Spenders
13695,66.0,15,2504.13,2,4,4,244,0,Potential Loyalist
13394,96.0,8,2509.82,3,4,4,344,0,Big Spenders
13344,275.0,3,2511.69,4,3,4,434,3,Big Spenders
14408,279.0,7,2515.81,4,4,4,444,3,Big Spenders
15245,218.0,3,2515.84,4,3,4,434,0,Big Spenders
17314,29.0,8,2522.88,2,4,4,244,0,Loyal Customers
18245,301.0,7,2527.1,4,4,4,444,3,Big Spenders
15485,90.0,3,2529.22,3,3,4,334,0,Others
17700,66.0,4,2529.6,2,3,4,234,0,Others
17838,454.0,5,2531.9,4,3,4,434,3,Big Spenders
14676,341.0,6,2533.12,4,4,4,444,3,Big Spenders
14776,219.0,11,2538.3,4,4,4,444,0,Big Spenders
14546,220.0,5,2550.28,4,4,4,444,0,Big Spenders
12520,37.0,5,2550.74,2,4,4,244,0,Potential Loyalist
14243,454.0,10,2553.67,4,4,4,444,3,Big Spenders
16912,29.0,11,2555.58,2,4,4,244,0,Champions
16308,188.0,4,2560.0,3,3,4,334,0,Big Spenders
13911,127.0,9,2561.11,3,4,4,344,0,Big Spenders
16241,63.0,13,2568.11,2,4,4,244,0,Potential Loyalist
16919,220.0,11,2573.2,4,4,4,444,0,Big Spenders
18077,32.0,11,2581.46,2,4,4,244,0,Loyal Customers
12836,30.0,4,2585.14,2,3,4,234,0,Others
17965,454.0,14,2587.73,4,4,4,444,3,Big Spenders
13804,90.0,7,2588.39,3,4,4,344,0,Potential Loyalist
15752,154.0,7,2589.16,3,4,4,344,0,Big Spenders
17346,218.0,15,2590.97,4,4,4,444,0,Big Spenders
13895,29.0,4,2593.07,2,3,4,234,0,Others
13021,212.0,9,2593.88,3,4,4,344,0,Big Spenders
13983,60.0,12,2594.53,2,4,4,244,0,Loyal Customers
12600,29.0,10,2599.04,2,4,4,244,0,Champions
17317,31.0,3,2600.34,2,3,4,234,0,Others
18075,99.0,10,2601.55,3,4,4,344,0,Big Spenders
13174,577.0,3,2602.78,4,3,4,434,3,Big Spenders
16255,454.0,8,2604.52,4,4,4,444,3,Big Spenders
13136,35.0,5,2607.61,2,4,4,244,0,Potential Loyalist
15356,219.0,10,2608.1,4,4,4,444,0,Big Spenders
12726,96.0,7,2609.1,3,4,4,344,0,Big Spenders
