Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment
14824,92,4,1096.51,3,3,3,333
13772,182,3,1097.51,3,3,3,333
17966,33,5,1098.43,2,4,3,243
13104,181,6,1098.48,3,4,3,343
15978,NULL,1,1098.78,1,2,3,123
14744,30,7,1099.98,2,4,3,243
12609,187,3,1103.45,3,3,3,333
12857,69,2,1106.4,2,2,3,223
16833,100,4,1106.53,3,3,3,333
15933,NULL,3,1107.46,1,3,3,133
16350,70,4,1108.07,2,3,3,233
18125,60,4,1108.5,2,3,3,233
12399,95,4,1108.65,3,3,3,333
15069,NULL,1,1109.53,1,1,3,113
14817,160,2,1110.34,3,2,3,323
13447,182,3,1111.8,3,3,3,333
12679,341,4,1113.02,4,3,3,433
17894,485,8,1116.86,4,4,3,443
13591,183,3,1117.13,3,3,3,333
17788,305,2,1117.9,4,3,3,433
16800,NULL,1,1119.72,1,2,3,123
14276,304,3,1119.74,4,3,3,433
15730,214,3,1120.88,3,3,3,333
16086,30,5,1121.39,2,4,3,243
15489,5,3,1121.53,2,3,3,233
16807,127,3,1121.59,3,3,3,333
17562,63,7,1122.38,2,4,3,243
13486,277,3,1122.41,4,3,3,433
15306,183,3,1122.51,3,3,3,333
16270,NULL,1,1123.54,1,2,3,123
14129,215,5,1123.86,3,4,3,343
17470,220,5,1125.07,4,4,3,443
14708,546,3,1126.37,4,3,3,433
17867,90,6,1131.12,2,4,3,243
15500,332,4,1131.56,4,3,3,433
13310,29,3,1132.03,2,3,3,233
13282,280,3,1132.14,4,3,3,433
16989,153,6,1133.25,3,4,3,343
16062,424,4,1133.46,4,3,3,433
16794,31,10,1134.5,2,4,3,243
17242,4,2,1135.04,2,2,3,223
15621,212,4,1135.11,3,3,3,333
16172,215,5,1135.17,4,4,3,443
17302,93,5,1135.63,3,4,3,343
17500,60,3,1138,2,3,3,233
17348,29,5,1139.35,2,4,3,243
17135,638,7,1139.73,4,4,3,443
13819,38,3,1140.35,2,3,3,233
13330,157,3,1140.93,3,3,3,333
17770,98,5,1143.27,3,4,3,343
12769,NULL,1,1143.6,1,1,3,113
12710,337,3,1143.98,4,3,3,433
16766,37,2,1145.6,2,2,3,223
17505,337,2,1145.84,4,3,3,433
14487,31,6,1145.99,2,4,3,243
14698,120,5,1146.94,3,4,3,343
15088,275,2,1149.99,4,2,3,423
18168,69,6,1153.79,2,4,3,243
16637,61,4,1154.47,2,3,3,233
16184,65,6,1158.79,2,4,3,243
13499,60,5,1159.11,2,4,3,243
12546,NULL,2,1161.5,1,2,3,123
14447,251,5,1163.23,4,4,3,443
14261,NULL,2,1163.45,2,2,3,223
14737,277,3,1164.55,4,3,3,433
13500,93,3,1166.77,3,3,3,333
15630,NULL,2,1167.63,1,2,3,123
12358,3,2,1168.06,2,2,3,223
14857,30,2,1173.12,2,2,3,223
16950,516,3,1174.36,4,3,3,433
12640,NULL,3,1174.58,1,3,3,133
17800,92,9,1174.71,3,4,3,343
12885,153,3,1175.22,3,3,3,333
13752,96,6,1175.38,3,4,3,343
13491,39,10,1176.46,2,4,3,243
16042,39,5,1177.47,2,4,3,243
13158,184,4,1178.2,3,3,3,333
15910,89,8,1178.41,2,4,3,243
15737,36,8,1178.76,2,4,3,243
17058,NULL,3,1179.89,1,3,3,133
14913,95,4,1182.31,3,3,3,333
15605,31,5,1184.73,2,4,3,243
16612,187,4,1187.66,3,3,3,333
13208,30,6,1189.44,2,4,3,243
12462,99,2,1189.59,3,2,3,323
13882,90,5,1191.13,3,4,3,343
12985,89,2,1191.98,2,2,3,223
12611,NULL,1,1193.32,1,1,3,113
15145,212,4,1194.73,3,3,3,333
17526,454,4,1195.9,4,3,3,433
17720,516,4,1195.94,4,3,3,433
14684,363,5,1197.49,4,3,3,433
13118,NULL,5,1197.81,1,4,3,143
17320,546,3,1200.62,4,3,3,433
14898,69,6,1200.8,2,4,3,243
15376,339,3,1201.56,4,3,3,433
17019,546,4,1202.98,4,3,3,433
17774,161,4,1203.23,3,3,3,333
14428,274,5,1205.11,4,4,3,443
16762,NULL,3,1207.24,1,3,3,133
17653,32,4,1207.56,2,3,3,233
12464,283,8,1212.05,4,4,3,443
16653,NULL,2,1212.66,1,2,3,123
13918,NULL,2,1212.84,2,2,3,223
18263,156,3,1213.16,3,3,3,333
13055,66,3,1214.41,2,3,3,233
17410,302,5,1214.72,4,3,3,433
12412,NULL,3,1217.52,1,3,3,133
15227,274,5,1219.4,4,4,3,443
15004,NULL,1,1220.12,1,1,3,113
14893,NULL,2,1220.15,1,2,3,123
14745,126,5,1220.26,3,4,3,343
15841,219,4,1224.06,4,3,3,433
12997,1,4,1226.89,2,3,3,233
16120,30,4,1229.94,2,3,3,233
18171,70,5,1231.31,2,4,3,243
18080,36,2,1231.5,2,2,3,223
12630,NULL,2,1233.38,1,2,3,123
12494,454,7,1233.5,4,4,3,443
15201,216,5,1236.54,4,4,3,443
13931,215,2,1237.53,3,2,3,323
13476,282,2,1238.47,4,3,3,433
14916,154,4,1238.98,3,3,3,333
17731,95,4,1240.11,3,3,3,333
17588,NULL,3,1240.2,1,3,3,133
14669,39,3,1240.33,2,3,3,233
17584,301,2,1242.3,4,3,3,433
15009,NULL,3,1244.03,1,3,3,133
16531,302,7,1244.59,4,4,3,443
13860,120,5,1245.9,3,4,3,343
16464,NULL,3,1247.26,1,3,3,133
13029,90,3,1247.5,3,3,3,333
12689,246,2,1247.61,4,2,3,423
14383,183,3,1247.69,3,3,3,333
13151,NULL,1,1248.57,1,1,3,113
17262,485,5,1253.36,4,3,3,433
13848,485,3,1255,4,3,3,433
17481,274,4,1255.59,4,3,3,433
16744,182,7,1257.2,3,4,3,343
16639,121,3,1257.51,3,3,3,333
16083,NULL,2,1257.62,1,2,3,123
14931,212,5,1257.68,3,4,3,343
17412,99,7,1258.06,3,4,3,343
17388,5,4,1259.56,2,3,3,233
16224,250,4,1259.78,4,3,3,433
13168,274,4,1260.7,4,3,3,433
16688,61,4,1260.86,2,3,3,233
14105,NULL,1,1261.19,2,1,3,213
15497,NULL,2,1262.2,2,2,3,223
16842,69,3,1264.19,2,3,3,233
16899,31,6,1264.31,2,4,3,243
12854,6,3,1265.65,2,3,3,233
13989,214,2,1266.08,3,2,3,323
17158,152,3,1266.97,3,3,3,333
17037,NULL,1,1267.32,1,2,3,123
16660,NULL,4,1267.65,1,3,3,133
17350,332,4,1268.32,4,3,3,433
15199,30,4,1268.7,2,3,3,233
13431,275,2,1269.1,4,2,3,423
13492,96,3,1269.84,3,3,3,333
16726,NULL,5,1270.54,1,4,3,143
13878,NULL,1,1271.57,1,1,3,113
12394,188,2,1272.48,3,2,3,323
14591,66,4,1275.16,2,3,3,233
16692,NULL,2,1276,1,2,3,123
16370,65,4,1276.08,2,3,3,233
16951,130,3,1277.75,3,3,3,333
15494,63,2,1278.03,2,2,3,223
17054,29,5,1278.33,2,4,3,243
13538,95,7,1280.85,3,4,3,343
16949,219,6,1281.23,4,4,3,443
17802,666,3,1282.94,4,3,3,433
15136,151,4,1286.7,3,3,3,333
17961,95,39,1288.94,3,4,3,343
15171,9,1,1289.5,2,1,3,213
14856,274,3,1290.53,4,3,3,433
16101,NULL,1,1290.7,1,2,3,123
17354,NULL,1,1294.06,1,2,3,123
16929,274,7,1295.39,4,4,3,443
14921,90,2,1295.67,3,2,3,323
12576,215,5,1296.03,3,4,3,343
12620,NULL,3,1296.21,1,3,3,133
16110,342,3,1297.43,4,3,3,433
15602,29,9,1297.87,2,4,3,243
12372,35,3,1298.04,2,3,3,233
12488,NULL,3,1298.66,1,3,3,133
13232,67,7,1299.75,2,4,3,243
15108,218,4,1300.25,4,3,3,433
14064,60,5,1303.11,2,4,3,243
15813,NULL,2,1303.91,1,2,3,123
17919,1,1,1304.04,2,1,3,213
17095,100,3,1304.36,3,3,3,333
12507,156,3,1304.81,3,3,3,333
17633,32,4,1305.04,2,3,3,233
14297,61,4,1305.33,2,3,3,233
12364,301,4,1308.06,4,3,3,433
13328,NULL,1,1308.48,1,1,3,113
14047,162,5,1308.61,3,4,3,343
14477,126,4,1309.6,3,3,3,333
12516,4,2,1312.06,2,2,3,223
17004,123,2,1312.14,3,2,3,323
16040,214,3,1313.55,3,3,3,333
14738,183,7,1314.45,3,4,3,343
14973,NULL,3,1314.45,1,3,3,133
17372,95,8,1314.68,3,4,3,343
14511,214,5,1314.81,3,4,3,343
12526,89,3,1316.66,2,3,3,233
14794,90,7,1317.63,3,4,3,343
15411,65,4,1319.03,2,3,3,233
16669,NULL,3,1323.08,1,3,3,133
15680,485,3,1323.48,4,3,3,433
15059,100,9,1323.48,3,4,3,343
15453,218,7,1323.99,4,4,3,443
14897,301,4,1325.88,4,3,3,433
13396,60,2,1326.31,2,2,3,223
16012,277,3,1326.98,4,3,3,433
15146,NULL,2,1327.16,2,2,3,223
14507,127,6,1327.26,3,4,3,343
16295,183,4,1328.55,3,3,3,333
16045,2,4,1330.5,2,3,3,233
12676,342,6,1331.39,4,4,3,443
17932,60,3,1331.57,2,3,3,233
18167,243,3,1333.86,4,3,3,433
12919,332,6,1335.19,4,4,3,443
15734,NULL,2,1339.45,1,2,3,123
13501,NULL,1,1340.32,1,1,3,113
18177,217,6,1340.87,4,4,3,443
13743,188,7,1341.6,3,4,3,343
16317,337,3,1341.65,4,3,3,433
17571,160,4,1341.94,3,3,3,333
12463,6,4,1344.78,2,3,3,233
15398,NULL,2,1345.53,2,2,3,223
14154,NULL,2,1345.62,2,2,3,223
12646,212,2,1346.97,3,2,3,323
13813,31,4,1347.06,2,3,3,233
12770,NULL,1,1351.45,1,1,3,113
16493,NULL,4,1351.63,1,3,3,133
16079,NULL,3,1352,1,3,3,133
15116,NULL,4,1352.75,2,3,3,233
15898,546,5,1352.83,4,3,3,433
14859,NULL,4,1353.74,1,3,3,133
15596,454,5,1354.29,4,3,3,433
15426,577,5,1358.63,4,3,3,433
17288,340,7,1358.94,4,4,3,443
13995,128,5,1362.49,3,4,3,343
15427,182,3,1364.45,3,3,3,333
15051,3,3,1364.91,2,3,3,233
14649,35,4,1366.9,2,3,3,233
15095,NULL,4,1370.6,1,3,3,133
17676,212,6,1371.18,3,4,3,343
14434,61,6,1372.8,2,4,3,243
13572,NULL,1,1375.4,1,1,3,113
15858,30,5,1375.62,2,4,3,243
15569,39,5,1375.71,2,4,3,243
12886,275,2,1378.4,4,2,3,423
17621,NULL,3,1379.9,1,3,3,133
16348,277,7,1379.98,4,4,3,443
16389,341,4,1382.07,4,3,3,433
14116,63,5,1382.74,2,4,3,243
17311,NULL,2,1384.85,1,2,3,123
13308,NULL,3,1385.51,1,3,3,133
12775,279,5,1386.04,4,4,3,443
15237,120,4,1386.64,3,3,3,333
14541,96,8,1387,3,4,3,343
12952,242,4,1387.79,4,3,3,433
15134,90,8,1387.99,3,4,3,343
16539,151,4,1388.81,3,3,3,333
13516,NULL,3,1389.41,1,3,3,133
18116,424,8,1390.35,4,4,3,443
13414,217,3,1390.5,4,3,3,433
14901,93,9,1391.14,3,4,3,343
15810,NULL,4,1391.98,1,3,3,133
15444,NULL,2,1396.51,2,2,3,223
16271,216,5,1396.69,4,4,3,443
18202,342,3,1396.99,4,3,3,433
15478,NULL,2,1399.92,2,2,3,223
14741,666,6,1400.34,4,4,3,443
15563,NULL,4,1400.44,1,3,3,133
14233,311,4,1403.32,4,3,3,433
16016,274,8,1404.61,4,4,3,443
16880,90,7,1405.5,3,4,3,343
17083,99,3,1405.78,3,3,3,333
14963,95,5,1407.28,3,4,3,343
15987,32,7,1408.84,2,4,3,243
17590,151,3,1411.3,3,3,3,333
16245,63,3,1413.66,2,3,3,233
14748,60,5,1415.75,2,4,3,243
15983,454,4,1415.83,4,3,3,433
14704,4,9,1417.35,2,4,3,243
17856,282,4,1418.03,4,3,3,433
16173,92,6,1418.32,3,4,3,343
14035,29,5,1419.32,2,4,3,243
14443,546,4,1420.2,4,3,3,433
14019,304,3,1421.61,4,3,3,433
14071,181,8,1421.61,3,4,3,343
16571,282,3,1421.69,4,3,3,433
16463,NULL,4,1422.4,1,3,3,133
15106,214,5,1422.52,3,4,3,343
13159,332,4,1423.06,4,3,3,433
15681,95,5,1426.16,3,4,3,343
16103,217,6,1429.64,4,4,3,443
17073,NULL,4,1429.74,1,3,3,133
13475,188,4,1431.78,3,3,3,333
16503,96,4,1431.93,3,3,3,333
14566,NULL,1,1432,2,1,3,213
14758,NULL,4,1434.16,1,3,3,133
17368,192,8,1437.37,3,4,3,343
16059,214,6,1438.21,3,4,3,343
17175,4,4,1443.69,2,3,3,233
16395,61,5,1444.49,2,4,3,243
13461,333,3,1445,4,3,3,433
13717,277,6,1445.01,4,4,3,443
14404,577,6,1446.17,4,4,3,443
14740,341,3,1448.21,4,3,3,433
14567,336,2,1451.16,4,3,3,433
15916,90,8,1452.11,2,4,3,243
13477,302,6,1454.58,4,4,3,443
14414,92,7,1454.86,3,4,3,343
13309,301,5,1456.79,4,3,3,433
16996,90,6,1456.96,3,4,3,343
17063,NULL,7,1461.14,1,4,3,143
12882,182,2,1463.04,3,2,3,323
14875,NULL,2,1465.32,1,2,3,123
13764,192,3,1467.89,3,3,3,333
14878,274,9,1469.87,4,4,3,443
15128,61,4,1471,2,3,3,233
16244,666,2,1472.95,4,3,3,433
14246,128,3,1474.06,3,3,3,333
16755,NULL,3,1474.18,1,3,3,133
12826,454,7,1474.72,4,4,3,443
15530,159,4,1474.96,3,3,3,333
14403,188,4,1475.81,3,3,3,333
18016,424,5,1477.66,4,3,3,433
13110,341,7,1477.72,4,4,3,443
16910,92,8,1485.69,3,4,3,343
16053,93,2,1487.2,3,2,3,323
17553,305,1,1487.6,4,1,3,413
13692,66,3,1488.32,2,3,3,233
15057,98,2,1489.5,3,2,3,323
17002,127,3,1493.73,3,3,3,333
13810,29,3,1493.97,2,3,3,233
13659,NULL,2,1498.59,1,2,3,123
16279,NULL,3,1502.78,1,3,3,133
12937,NULL,4,1504.27,1,3,3,133
15265,33,2,1506.12,2,2,3,223
14321,70,5,1506.27,2,4,3,243
16434,60,7,1511.8,2,4,3,243
15701,151,4,1513.15,3,3,3,333
13213,95,5,1515.54,3,4,3,343
16748,100,5,1515.9,3,4,3,343
13791,246,2,1516,4,2,3,423
14267,NULL,3,1516.24,2,3,3,233
16466,182,7,1518.21,3,4,3,343
17837,30,8,1518.83,2,4,3,243
16066,91,5,1519.59,3,4,3,343
13107,70,4,1521.54,2,3,3,233
13634,36,5,1530.86,2,4,3,243
12759,98,3,1531.44,3,3,3,333
16283,64,5,1531.87,2,4,3,243
13320,66,4,1532.2,2,3,3,233
12877,219,12,1532.87,4,4,3,443
17159,NULL,3,1533.84,1,3,3,133
15625,336,4,1534.26,4,3,3,433
15906,303,7,1535.24,4,4,3,443
15392,90,4,1535.53,3,3,3,333
16365,516,9,1537.47,4,4,3,443
14719,61,5,1537.7,2,4,3,243
13849,NULL,2,1537.95,1,2,3,123
12393,39,4,1539.2,2,3,3,233
13814,123,2,1539.52,3,2,3,323
18239,219,5,1541.81,4,4,3,443
12818,NULL,1,1542.08,1,1,3,113
13186,277,3,1543.49,4,3,3,433
16369,NULL,3,1543.71,1,3,3,133
13397,95,5,1544.13,3,4,3,343
16790,29,6,1545.62,2,4,3,243
15532,NULL,4,1545.79,1,3,3,133
17085,281,5,1546.5,4,4,3,443
13614,31,4,1547.05,2,3,3,233
14229,70,3,1547.2,2,3,3,233
15117,32,5,1551.78,2,4,3,243
15620,280,3,1553.18,4,3,3,433
16775,93,11,1553.36,3,4,3,343
14937,336,3,1553.88,4,3,3,433
14587,66,9,1555.14,2,4,3,243
13313,127,5,1555.32,3,4,3,343
16394,220,5,1555.34,4,4,3,443
16332,91,7,1557.81,3,4,3,343
14038,NULL,3,1560.38,2,3,3,233
17204,6,4,1564.56,2,3,3,233
15111,60,3,1567.48,2,3,3,233
12865,124,2,1568.23,3,2,3,323
17671,454,4,1572.71,4,3,3,433
16889,67,3,1575.82,2,3,3,233
17162,29,10,1577.22,2,4,3,243
16987,181,7,1577.35,3,4,3,343
17673,187,6,1577.93,3,4,3,343
16676,66,4,1579.37,2,3,3,233
12607,61,1,1579.51,2,1,3,213
16801,37,4,1581.48,2,3,3,233
13162,93,4,1581.49,3,3,3,333
15660,454,8,1583.52,4,4,3,443
14178,65,7,1585.6,2,4,3,243
14442,NULL,2,1589.82,2,2,3,223
18178,424,4,1590.81,4,3,3,433
15611,100,13,1591.45,3,4,3,343
15826,NULL,3,1591.91,1,3,3,133
14970,340,4,1592.06,4,3,3,433
12947,95,6,1593.49,3,4,3,343
13850,305,1,1595.48,4,1,3,413
12348,220,4,1595.64,4,3,3,433
16515,92,5,1597.59,3,4,3,343
16496,332,3,1599.52,4,3,3,433
14312,92,6,1601.59,3,4,3,343
12868,219,6,1602.02,4,4,3,443
16817,37,9,1604.75,2,4,3,243
16813,332,10,1607.55,4,4,3,443
15002,223,4,1607.88,4,3,3,433
14918,125,2,1610.15,3,2,3,323
15791,NULL,2,1612.69,1,2,3,123
17754,89,5,1613.03,2,4,3,243
14759,212,3,1613.22,3,3,3,333
14573,65,9,1613.39,2,4,3,243
16992,274,5,1614.31,4,4,3,443
17750,274,9,1614.41,4,4,3,443
14336,129,4,1614.91,3,3,3,333
17101,60,4,1616.69,2,3,3,233
15024,29,10,1618.14,2,4,3,243
18161,183,5,1618.69,3,4,3,343
16751,90,1,1619.72,3,1,3,313
13564,546,3,1619.97,4,3,3,433
12377,NULL,2,1623.08,1,2,3,123
15172,332,5,1624.05,4,3,3,433
13425,NULL,3,1624.21,1,3,3,133
15122,NULL,3,1628.74,2,3,3,233
16007,303,4,1629.98,4,3,3,433
14164,NULL,2,1631.77,2,2,3,223
13012,66,8,1634.24,2,4,3,243
12398,NULL,1,1635.66,1,1,4,114
15549,217,3,1635.91,4,3,4,434
16380,91,1,1636.35,3,1,4,314
16115,35,8,1638.41,2,4,4,244
13627,30,5,1638.47,2,4,4,244
17284,61,6,1641.08,2,4,4,244
13184,33,10,1642.71,2,4,4,244
12657,NULL,4,1643.18,1,3,4,134
13750,162,5,1647.26,3,4,4,344
13647,NULL,4,1648.12,1,3,4,134
14837,31,4,1649.5,2,3,4,234
16711,69,5,1651.03,2,4,4,244
15214,95,8,1656.4,3,4,4,344
12530,30,4,1657.24,2,3,4,234
15953,577,8,1657.28,4,4,4,444
14045,192,4,1659.75,3,3,4,334
12967,638,2,1660.9,4,3,4,434
15332,577,4,1661.06,4,3,4,434
17813,183,5,1662.22,3,4,4,344
12912,151,5,1662.3,3,4,4,344
12843,66,8,1664.12,2,4,4,244
17282,336,3,1666.06,4,3,4,434
15050,NULL,3,1671.7,1,3,4,134
17656,277,5,1674.69,4,4,4,444
16638,546,10,1675.68,4,4,4,444
13149,NULL,4,1676.06,1,3,4,134
16902,NULL,1,1679.38,1,2,4,124
14245,249,2,1683.45,4,2,4,424
15240,338,5,1686.77,4,3,4,434
13577,6,4,1687.6,2,3,4,234
12635,31,2,1689.18,2,2,4,224
17152,NULL,3,1689.5,1,3,4,134
15380,454,5,1690.26,4,3,4,434
16671,29,3,1692.27,2,3,4,234
12764,NULL,1,1693.88,1,1,4,114
13824,152,5,1698.94,3,4,4,344
17193,0,7,1699.3,2,4,4,244
16791,93,7,1699.98,3,4,4,344
17451,120,7,1704.06,3,4,4,344
16398,125,2,1705.8,3,2,4,324
15950,121,4,1706.16,3,3,4,334
12407,186,5,1708.12,3,4,4,344
15947,NULL,1,1708.24,1,2,4,124
18122,332,6,1709.67,4,4,4,444
12405,NULL,1,1710.39,1,1,4,114
14441,89,4,1712.89,2,3,4,234
16102,277,3,1713.14,4,3,4,434
17147,342,4,1714.59,4,3,4,434
13763,153,1,1714.96,3,1,4,314
15241,95,8,1716.84,3,4,4,344
15267,65,5,1717.36,2,4,4,244
16474,31,7,1717.47,2,4,4,244
14387,152,3,1719.2,3,3,4,334
14834,32,6,1720.3,2,4,4,244
17092,216,4,1727.28,4,3,4,434
17043,152,4,1730.14,3,3,4,334
14673,181,5,1736.4,3,4,4,344
17457,216,5,1737.7,4,4,4,444
17353,305,2,1740,4,3,4,434
17930,183,5,1740.48,3,4,4,344
14595,91,6,1740.6,3,4,4,344
13157,6,4,1741.22,2,3,4,234
15067,310,3,1744.76,4,3,4,434
13808,214,5,1747.66,3,4,4,344
16719,223,7,1748.72,4,4,4,444
16359,96,9,1750.92,3,4,4,344
12349,NULL,1,1757.55,1,1,4,114
18287,0,3,1758.08,2,3,4,234
12823,246,5,1759.5,4,4,4,444
12424,NULL,2,1760.96,1,2,4,124
13456,153,6,1761.68,3,4,4,344
13875,38,5,1762.43,2,4,4,244
13510,95,4,1766.36,3,3,4,334
16681,NULL,6,1770.34,1,4,4,144
14215,546,6,1771,4,4,4,444
15473,61,7,1771.2,2,4,4,244
17293,90,9,1771.46,2,4,4,244
15594,90,5,1771.78,2,4,4,244
12383,9,5,1772.11,2,4,4,244
15220,251,6,1773.92,4,4,4,444
12645,182,4,1775.18,3,3,4,334
13196,NULL,4,1777.62,1,3,4,134
17870,92,12,1780.87,3,4,4,344
17015,29,3,1781.93,2,3,4,234
14935,NULL,1,1784.71,1,1,4,114
14608,60,4,1785.15,2,3,4,234
16426,151,10,1788.27,3,4,4,344
14621,90,5,1788.36,3,4,4,344
12523,183,11,1789.77,3,4,4,344
17787,64,4,1790.54,2,3,4,234
18179,162,6,1793.17,3,4,4,344
13134,95,4,1793.58,3,3,4,334
13421,NULL,2,1794.11,1,2,4,124
18235,32,3,1796.48,2,3,4,234
17648,61,4,1797.5,2,3,4,234
17873,282,5,1797.96,4,3,4,434
13562,128,3,1799.33,3,3,4,334
13481,NULL,5,1799.52,1,4,4,144
16249,NULL,5,1800.07,1,4,4,144
15812,33,5,1801.14,2,4,4,244
17663,302,7,1802.91,4,4,4,444
14472,100,8,1803.85,3,4,4,344
16153,188,5,1804.43,3,4,4,344
15260,187,7,1810.77,3,4,4,344
13048,NULL,4,1810.91,1,3,4,134
17629,96,8,1814.12,3,4,4,344
15203,342,6,1817.72,4,4,4,444
17828,126,4,1820.09,3,3,4,334
14730,214,8,1820.91,3,4,4,344
12381,30,5,1821.91,2,4,4,244
16169,60,4,1822.97,2,3,4,234
16841,66,6,1823.02,2,4,4,244
17705,90,9,1823.52,2,4,4,244
17702,90,4,1824.37,2,3,4,234
15021,219,9,1826.07,4,4,4,444
16152,NULL,1,1829.04,1,2,4,124
15493,152,5,1831.67,3,4,4,344
14524,282,9,1834.58,4,4,4,444
14665,61,5,1835.7,2,4,4,244
15827,95,14,1836.09,3,4,4,344
13650,1,6,1836.34,2,4,4,244
14210,638,6,1836.84,4,4,4,444
14459,156,1,1837.92,3,1,4,314
18180,30,6,1838.71,2,4,4,244
13924,120,6,1838.85,3,4,4,344
15641,310,4,1839.2,4,3,4,434
14216,181,4,1839.3,3,3,4,334
14113,181,4,1840.42,3,3,4,334
16455,638,7,1841.18,4,4,4,444
12950,151,3,1843,3,3,4,334
17519,546,6,1844.02,4,4,4,444
16979,60,6,1851.17,2,4,4,244
14305,NULL,3,1853.92,2,3,4,234
17463,NULL,5,1855.73,1,4,4,144
12963,454,8,1856.63,4,4,4,444
12423,89,8,1859.31,2,4,4,244
17228,516,8,1860.33,4,4,4,444
14887,NULL,1,1862,1,1,4,114
16201,181,4,1863.47,3,3,4,334
13982,454,4,1864.26,4,3,4,434
17469,217,5,1870.97,4,4,4,444
16986,90,2,1873.2,3,2,4,324
12762,301,2,1873.32,4,3,4,434
16128,274,5,1875.18,4,4,4,444
15157,181,3,1876.07,3,3,4,334
15367,98,4,1877.59,3,3,4,334
17738,310,4,1879.05,4,3,4,434
15518,39,8,1883.36,2,4,4,244
13890,152,10,1883.81,3,4,4,344
16942,279,9,1884.1,4,4,4,444
16170,95,6,1885.05,3,4,4,344
12371,30,2,1887.96,2,2,4,224
16983,577,7,1890.76,4,4,4,444
14934,310,2,1890.94,4,3,4,434
18204,NULL,3,1894.16,1,3,4,134
15819,129,4,1900.41,3,3,4,334
14978,NULL,5,1903.82,1,4,4,144
14250,31,3,1904.05,2,3,4,234
14285,302,4,1910.01,4,3,4,434
15351,30,7,1912.39,2,4,4,244
14418,181,3,1919.46,3,3,4,334
14653,223,7,1924.16,4,4,4,444
17218,96,10,1925.28,3,4,4,344
17554,93,5,1926.95,3,4,4,344
18231,NULL,5,1927.04,1,4,4,144
13094,38,12,1927.32,2,4,4,244
17337,33,4,1928.71,2,3,4,234
14506,577,5,1930.33,4,3,4,434
14655,332,4,1932.23,4,3,4,434
12528,153,6,1933.48,3,4,4,344
15864,304,6,1936.32,4,4,4,444
13246,NULL,6,1938.42,1,4,4,144
17997,64,8,1943.35,2,4,4,244
15814,274,4,1945.33,4,3,4,434
15531,90,2,1945.8,2,2,4,224
14462,66,11,1948.98,2,4,4,244
14533,61,7,1949.72,2,4,4,244
17625,NULL,4,1951.32,1,3,4,134
17790,91,14,1953.05,3,4,4,344
14498,187,5,1954.37,3,4,4,344
12853,NULL,6,1957.1,1,4,4,144
16098,217,7,1960.63,4,4,4,444
13725,161,8,1960.76,3,4,4,344
17768,182,3,1962.2,3,3,4,334
17090,212,7,1968.75,3,4,4,344
18069,1,5,1970.22,2,4,4,244
17827,424,5,1970.22,4,3,4,434
12674,92,4,1970.6,3,3,4,334
16341,NULL,4,1971.87,1,3,4,134
17088,65,4,1977.51,2,3,4,234
17422,280,6,1979.37,4,4,4,444
13590,99,6,1981.92,3,4,4,344
18283,60,16,1983.3,2,4,4,244
16409,36,5,1985.48,2,4,4,244
16150,277,5,1990.02,4,4,4,444
17679,NULL,2,1992.11,1,2,4,124
16698,NULL,2,1998,1,2,4,124
17082,182,2,1998.9,3,2,4,324
13126,68,8,1999.14,2,4,4,244
14482,90,6,1999.59,3,4,4,344
13305,37,10,2000.86,2,4,4,244
18188,NULL,3,2001.04,1,3,4,134
13755,181,9,2002.33,3,4,4,344
16754,666,1,2002.4,4,1,4,414
14544,NULL,2,2002.65,2,2,4,224
14217,39,17,2004.98,2,4,4,244
15372,NULL,1,2007.4,2,1,4,214
14696,36,7,2008.36,2,4,4,244
13593,162,5,2011.88,3,4,4,344
15341,NULL,1,2020.52,1,1,4,114
17400,216,5,2022.03,4,4,4,444
16358,153,4,2027.5,3,3,4,334
14232,187,5,2030.37,3,4,4,344
13630,126,7,2031.78,3,4,4,344
17846,NULL,1,2033.1,1,2,4,124
16407,36,10,2039.18,2,4,4,244
17667,337,5,2039.91,4,3,4,434
12585,NULL,2,2040.1,1,2,4,124
12352,274,8,2042.24,4,4,4,444
14001,697,3,2043.08,4,3,4,434
13450,31,6,2043.72,2,4,4,244
17597,66,1,2044.37,2,1,4,214
13495,546,5,2044.87,4,3,4,434
17612,96,6,2048.45,3,4,4,344
14810,100,11,2049.49,3,4,4,344
13571,333,12,2049.59,4,4,4,444
17086,90,6,2050.08,2,4,4,244
12518,89,5,2051.85,2,4,4,244
18008,36,9,2053.21,2,4,4,244
14188,90,6,2054.36,3,4,4,344
17191,29,7,2057.88,2,4,4,244
15058,95,11,2059.35,3,4,4,344
14409,93,6,2059.45,3,4,4,344
16281,NULL,1,2062.06,1,2,4,124
12928,6,5,2062.7,2,4,4,244
12948,96,7,2064.95,3,4,4,344
18219,96,10,2069.77,3,4,4,344
18241,30,17,2073.09,2,4,4,244
14209,63,6,2073.43,2,4,4,244
18044,212,10,2073.48,3,4,4,344
17861,60,8,2074.94,2,4,4,244
15370,30,7,2076.45,2,4,4,244
13517,30,3,2076.58,2,3,4,234
14515,219,6,2076.89,4,4,4,444
13265,95,5,2077.06,3,4,4,344
16954,89,9,2085.08,2,4,4,244
13297,275,4,2089.85,4,3,4,434
17490,89,7,2092.32,2,4,4,244
